relative_path,filename,class,extension,file_size_bytes,status,reason,width,height,mode
Hazardous/Hazardous/pesticides/9c049d8218f7898c19adcee99354e73422-24-pesticides-lede.rsquare.w1200.jpg,9c049d8218f7898c19adcee99354e73422-24-pesticides-lede.rsquare.w1200.jpg,Hazardous,.jpg,176764,KEEP,,1200,1200,RGB
Hazardous/Hazardous/pesticides/A-landfill-for-disposal-of-pesticide-wastes-45_Q320.jpg,A-landfill-for-disposal-of-pesticide-wastes-45_Q320.jpg,Hazardous,.jpg,32271,KEEP,,309,309,RGB
Hazardous/Hazardous/pesticides/A-schematic-view-of-the-pesticide-cycle-in-an-ecosystem.png,A-schematic-view-of-the-pesticide-cycle-in-an-ecosystem.png,Hazardous,.png,191665,KEEP,,850,592,P
Hazardous/Hazardous/pesticides/AgBusPesticideCollection.jpg,AgBusPesticideCollection.jpg,Hazardous,.jpg,109281,KEEP,,335,254,RGB
Hazardous/Hazardous/pesticides/Are-They-Hazardous-WastesE280A6-Pesticides-and-Herbicides.jpg,Are-They-Hazardous-WastesE280A6-Pesticides-and-Herbicides.jpg,Hazardous,.jpg,56568,KEEP,,500,334,RGB
Hazardous/Hazardous/pesticides/Books-on-Agrochemicals-Pesticides-Insecticides-1.jpg,Books-on-Agrochemicals-Pesticides-Insecticides-1.jpg,Hazardous,.jpg,82208,KEEP,,800,350,RGB
Hazardous/Hazardous/pesticides/Causes_and_effects_of_soil_pollution.jpg,Causes_and_effects_of_soil_pollution.jpg,Hazardous,.jpg,623177,KEEP,,1280,780,RGB
Hazardous/Hazardous/pesticides/Chemical-formulation.jpg,Chemical-formulation.jpg,Hazardous,.jpg,91846,KEEP,,1228,1024,RGB
Hazardous/Hazardous/pesticides/Cropduster_spraying_pesticides.jpg,Cropduster_spraying_pesticides.jpg,Hazardous,.jpg,328813,KEEP,,433,640,RGB
Hazardous/Hazardous/pesticides/Detected-pesticides-divided-into-three-groups-herbicides-insecticides-and-fungicides.png,Detected-pesticides-divided-into-three-groups-herbicides-insecticides-and-fungicides.png,Hazardous,.png,99422,KEEP,,850,836,P
Hazardous/Hazardous/pesticides/Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.png,Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.png,Hazardous,.png,102350,KEEP,,591,385,RGB
Hazardous/Hazardous/pesticides/EFFECTS-OF-PESTICIDES-AND-INSECTICIDES-ON-ENVIRONMENT-AND-HUMAN-HEALTH-BleedGreen.png,EFFECTS-OF-PESTICIDES-AND-INSECTICIDES-ON-ENVIRONMENT-AND-HUMAN-HEALTH-BleedGreen.png,Hazardous,.png,1117459,KEEP,,1200,628,RGBA
Hazardous/Hazardous/pesticides/FLYING-INSECT-Pesticide-Insecticides.jpg,FLYING-INSECT-Pesticide-Insecticides.jpg,Hazardous,.jpg,59718,KEEP,,453,500,RGB
Hazardous/Hazardous/pesticides/GEF_ChemicalsWaste_2023_04-1.jpg,GEF_ChemicalsWaste_2023_04-1.jpg,Hazardous,.jpg,117103,KEEP,,618,800,RGB
Hazardous/Hazardous/pesticides/HERBICIDES-2.jpg,HERBICIDES-2.jpg,Hazardous,.jpg,46040,KEEP,,750,750,RGB
Hazardous/Hazardous/pesticides/Hazardous-pesticide.jpg,Hazardous-pesticide.jpg,Hazardous,.jpg,87416,KEEP,,639,431,RGB
Hazardous/Hazardous/pesticides/How_to_Start_Manufacturing_Agrochemical_Products_in_India_corpseed.png,How_to_Start_Manufacturing_Agrochemical_Products_in_India_corpseed.png,Hazardous,.png,844333,KEEP,,1200,630,RGBA
Hazardous/Hazardous/pesticides/IMAGE_1651139094.webp,IMAGE_1651139094.webp,Hazardous,.webp,113230,KEEP,,1200,675,RGB
Hazardous/Hazardous/pesticides/Image-5-800x450.jpg,Image-5-800x450.jpg,Hazardous,.jpg,233272,KEEP,,800,450,RGB
Hazardous/Hazardous/pesticides/NThZgLN.jpg,NThZgLN.jpg,Hazardous,.jpg,40635,KEEP,,505,300,RGB
Hazardous/Hazardous/pesticides/PR-Draft1-1024x555.jpg,PR-Draft1-1024x555.jpg,Hazardous,.jpg,121530,KEEP,,1024,555,RGB
Hazardous/Hazardous/pesticides/Pesticide-use-herbicides-insecticides-fungicides-and-others-ie-sulfur-and-oils.png,Pesticide-use-herbicides-insecticides-fungicides-and-others-ie-sulfur-and-oils.png,Hazardous,.png,150291,KEEP,,850,601,P
Hazardous/Hazardous/pesticides/Pesticides-01.png,Pesticides-01.png,Hazardous,.png,102816,KEEP,,750,384,RGB
Hazardous/Hazardous/pesticides/Pesticides-02.png,Pesticides-02.png,Hazardous,.png,55830,KEEP,,750,324,RGB
Hazardous/Hazardous/pesticides/Pesticides-1.jpg,Pesticides-1.jpg,Hazardous,.jpg,137975,KEEP,,700,350,RGB
Hazardous/Hazardous/pesticides/Pesticides-Food_1.jpg,Pesticides-Food_1.jpg,Hazardous,.jpg,93605,KEEP,,1024,570,RGB
Hazardous/Hazardous/pesticides/Pesticides-Pros-Cons-2.jpg,Pesticides-Pros-Cons-2.jpg,Hazardous,.jpg,137771,KEEP,,829,565,RGB
Hazardous/Hazardous/pesticides/Pesticides.png,Pesticides.png,Hazardous,.png,99954,KEEP,,600,400,RGBA
Hazardous/Hazardous/pesticides/Pesticides2.jpg,Pesticides2.jpg,Hazardous,.jpg,393497,KEEP,,770,440,RGB
Hazardous/Hazardous/pesticides/RS3523_UPL-Phoskill-Monocrotophos-02.jpg,RS3523_UPL-Phoskill-Monocrotophos-02.jpg,Hazardous,.jpg,984382,KEEP,,3872,2592,RGB
Hazardous/Hazardous/pesticides/Screen-Shot-2018-05-16-at-7.33.54-PM.png,Screen-Shot-2018-05-16-at-7.33.54-PM.png,Hazardous,.png,549896,KEEP,,701,283,RGBA
Hazardous/Hazardous/pesticides/Types-of-Presticides-1.png,Types-of-Presticides-1.png,Hazardous,.png,546782,KEEP,,800,2000,P
Hazardous/Hazardous/pesticides/United-Chemicals-2.jpg,United-Chemicals-2.jpg,Hazardous,.jpg,103539,KEEP,,1469,734,RGB
Hazardous/Hazardous/pesticides/What-Are-Pesticides-8-Types-of-Pesticides-Used-in-Agriculture.jpg,What-Are-Pesticides-8-Types-of-Pesticides-Used-in-Agriculture.jpg,Hazardous,.jpg,83885,KEEP,,740,414,RGB
Hazardous/Hazardous/pesticides/a-man-spraying-pesticides-into-a-field-of-crops-that-will-be-used-for-food.jpg,a-man-spraying-pesticides-into-a-field-of-crops-that-will-be-used-for-food.jpg,Hazardous,.jpg,108816,KEEP,,1100,618,RGB
Hazardous/Hazardous/pesticides/a-range-of-garden-pesticides-insecticides-found-within-a-household-GKNDHJ.jpg,a-range-of-garden-pesticides-insecticides-found-within-a-household-GKNDHJ.jpg,Hazardous,.jpg,143487,KEEP,,1300,956,RGB
Hazardous/Hazardous/pesticides/act-concept-vector-illustration-stop-herbicide-use-reduce-harmful-2287834549.jpg,act-concept-vector-illustration-stop-herbicide-use-reduce-harmful-2287834549.jpg,Hazardous,.jpg,205211,KEEP,,1500,1198,RGB
Hazardous/Hazardous/pesticides/agriculture-12-00600-g001.png,agriculture-12-00600-g001.png,Hazardous,.png,2210939,KEEP,,2553,2216,RGB
Hazardous/Hazardous/pesticides/agro2Binsecticide2B1.jpg,agro2Binsecticide2B1.jpg,Hazardous,.jpg,281950,KEEP,,1600,1200,RGB
Hazardous/Hazardous/pesticides/aimco-products.jpg,aimco-products.jpg,Hazardous,.jpg,222301,KEEP,,1757,800,RGB
Hazardous/Hazardous/pesticides/b1594insectisidespesticides_1.jpg,b1594insectisidespesticides_1.jpg,Hazardous,.jpg,157631,KEEP,,1920,1080,RGB
Hazardous/Hazardous/pesticides/bioengineering-08-00092-g001.png,bioengineering-08-00092-g001.png,Hazardous,.png,803945,KEEP,,3161,1741,RGB
Hazardous/Hazardous/pesticides/bistar.jpg,bistar.jpg,Hazardous,.jpg,39154,KEEP,,250,220,RGB
Hazardous/Hazardous/pesticides/chlordiazinon1.jpg,chlordiazinon1.jpg,Hazardous,.jpg,40036,KEEP,,368,270,RGB
Hazardous/Hazardous/pesticides/consider-these-tips-on-how-to-safely-dispose-of-pesticides_1646_40117501_0_14045613_500.jpg,consider-these-tips-on-how-to-safely-dispose-of-pesticides_1646_40117501_0_14045613_500.jpg,Hazardous,.jpg,124675,KEEP,,500,334,RGB
Hazardous/Hazardous/pesticides/discarded-pesticide-cartons-cans-beside-fence-of-orange-orchard-in-ABHE97.jpg,discarded-pesticide-cartons-cans-beside-fence-of-orange-orchard-in-ABHE97.jpg,Hazardous,.jpg,286475,KEEP,,1300,948,RGB
Hazardous/Hazardous/pesticides/discarded-pesticide-containers-include-cygon-267-and-dibtom-both-are-CP48BC.jpg,discarded-pesticide-containers-include-cygon-267-and-dibtom-both-are-CP48BC.jpg,Hazardous,.jpg,182192,KEEP,,1300,954,RGB
Hazardous/Hazardous/pesticides/disposalbnr.jpg,disposalbnr.jpg,Hazardous,.jpg,209230,KEEP,,660,330,RGB
Hazardous/Hazardous/pesticides/e-suit-mask-lemon-trees-man-spraying-toxic-pesticides-insecticides-184466768.jpg,e-suit-mask-lemon-trees-man-spraying-toxic-pesticides-insecticides-184466768.jpg,Hazardous,.jpg,52343,KEEP,,800,511,RGB
Hazardous/Hazardous/pesticides/ecticides-chemical-spray-to-get-rid-of-weeds-and-insects-or-plant-1944918877.jpg,ecticides-chemical-spray-to-get-rid-of-weeds-and-insects-or-plant-1944918877.jpg,Hazardous,.jpg,1638759,KEEP,,1500,1101,RGB
Hazardous/Hazardous/pesticides/ecticides-vegetable-garden-man-protective-workwear-gloves-spraying-123408462.jpg,ecticides-vegetable-garden-man-protective-workwear-gloves-spraying-123408462.jpg,Hazardous,.jpg,83490,KEEP,,800,534,RGB
Hazardous/Hazardous/pesticides/eme-man-spraying-toxic-pesticides-or-insecticides-on-corn-growing-1715459710.jpg,eme-man-spraying-toxic-pesticides-or-insecticides-on-corn-growing-1715459710.jpg,Hazardous,.jpg,1657515,KEEP,,1500,1101,RGB
Hazardous/Hazardous/pesticides/es-toxins-insecticides-pesticides-biocides-with-hazard-warning-signs-caution.jpg,es-toxins-insecticides-pesticides-biocides-with-hazard-warning-signs-caution.jpg,Hazardous,.jpg,51476,KEEP,,1300,1300,RGB
Hazardous/Hazardous/pesticides/fa17b98d63c76d6ea77920e330f9d6cf.jpg,fa17b98d63c76d6ea77920e330f9d6cf.jpg,Hazardous,.jpg,106986,KEEP,,1103,500,RGB
Hazardous/Hazardous/pesticides/farmer-sprays-insectides-Japan-rice-paddy.jpg,farmer-sprays-insectides-Japan-rice-paddy.jpg,Hazardous,.jpg,233947,KEEP,,1600,1061,RGB
Hazardous/Hazardous/pesticides/fig13.png,fig13.png,Hazardous,.png,73779,KEEP,,900,877,P
Hazardous/Hazardous/pesticides/fmicb-13-962619-g001.jpg,fmicb-13-962619-g001.jpg,Hazardous,.jpg,410225,KEEP,,4543,2305,RGB
Hazardous/Hazardous/pesticides/food-and-agriculture-organization-fao-locust-control-operation-preparation-F13K2X.jpg,food-and-agriculture-organization-fao-locust-control-operation-preparation-F13K2X.jpg,Hazardous,.jpg,214987,KEEP,,1300,956,RGB
Hazardous/Hazardous/pesticides/foods-09-01468-ag.png,foods-09-01468-ag.png,Hazardous,.png,383271,KEEP,,1840,1019,RGBA
Hazardous/Hazardous/pesticides/garbage.jpg,garbage.jpg,Hazardous,.jpg,116507,KEEP,,682,563,RGB
Hazardous/Hazardous/pesticides/gardener-sprays-pesticides-or-insecticides-vector-36700021.jpg,gardener-sprays-pesticides-or-insecticides-vector-36700021.jpg,Hazardous,.jpg,102800,KEEP,,1000,785,RGB
Hazardous/Hazardous/pesticides/gardening-chemicalsinsecticidespesticides-items-from-a-garden-shed-M3TDW9.jpg,gardening-chemicalsinsecticidespesticides-items-from-a-garden-shed-M3TDW9.jpg,Hazardous,.jpg,188614,KEEP,,1300,956,RGB
Hazardous/Hazardous/pesticides/herbicide-587589_960_720.jpg,herbicide-587589_960_720.jpg,Hazardous,.jpg,155517,KEEP,,960,635,RGB
Hazardous/Hazardous/pesticides/how-mali-is-eliminating-hazardous-pesticides-en-01-780.jpg,how-mali-is-eliminating-hazardous-pesticides-en-01-780.jpg,Hazardous,.jpg,91439,KEEP,,780,551,RGB
Hazardous/Hazardous/pesticides/hpm_0000_0001_0_img0148.jpg,hpm_0000_0001_0_img0148.jpg,Hazardous,.jpg,29797,KEEP,,520,425,L
Hazardous/Hazardous/pesticides/hydro_new2.gif,hydro_new2.gif,Hazardous,.gif,39635,KEEP,,646,399,P
Hazardous/Hazardous/pesticides/iStockpesticidefield1146x452-824x325.png,iStockpesticidefield1146x452-824x325.png,Hazardous,.png,668923,KEEP,,824,325,RGBA
Hazardous/Hazardous/pesticides/icide-spray-lettuce-iceberg-field-sunset-insecticides-agricultural-180035011.jpg,icide-spray-lettuce-iceberg-field-sunset-insecticides-agricultural-180035011.jpg,Hazardous,.jpg,211868,KEEP,,1600,990,RGB
Hazardous/Hazardous/pesticides/icide-sprayers-inappropriate-protection-rice-fields-use-pesticides-127994497.jpg,icide-sprayers-inappropriate-protection-rice-fields-use-pesticides-127994497.jpg,Hazardous,.jpg,62129,KEEP,,800,534,RGB
Hazardous/Hazardous/pesticides/img-pesticides.jpg,img-pesticides.jpg,Hazardous,.jpg,77361,KEEP,,800,500,RGB
Hazardous/Hazardous/pesticides/insecticide-fertilizer-icon_202271-741.jpg,insecticide-fertilizer-icon_202271-741.jpg,Hazardous,.jpg,44544,KEEP,,626,626,RGB
Hazardous/Hazardous/pesticides/insecticide-hero.jpg,insecticide-hero.jpg,Hazardous,.jpg,896617,KEEP,,3000,1170,RGB
Hazardous/Hazardous/pesticides/insecticidebnr.jpg,insecticidebnr.jpg,Hazardous,.jpg,63919,KEEP,,660,330,RGB
Hazardous/Hazardous/pesticides/insecticides-and-pesticides.jpeg,insecticides-and-pesticides.jpeg,Hazardous,.jpeg,60427,KEEP,,1000,1000,RGB
Hazardous/Hazardous/pesticides/jefferson-city-pesticide-collection-2018.jpg,jefferson-city-pesticide-collection-2018.jpg,Hazardous,.jpg,88872,KEEP,,840,600,RGB
Hazardous/Hazardous/pesticides/latest-technical-book-on-insecticides-and-pesticides-hindi-original-imafvq28xeq9mwhd.jpeg,latest-technical-book-on-insecticides-and-pesticides-hindi-original-imafvq28xeq9mwhd.jpeg,Hazardous,.jpeg,220133,KEEP,,645,1000,RGB
Hazardous/Hazardous/pesticides/mer-fumigate-in-protective-suit-and-mask-lemon-trees-man-spraying-1743156359.jpg,mer-fumigate-in-protective-suit-and-mask-lemon-trees-man-spraying-1743156359.jpg,Hazardous,.jpg,1446579,KEEP,,1500,1101,RGB
Hazardous/Hazardous/pesticides/miscellaneous-pesticides-stored-in-old-garden-shed-E672N1.jpg,miscellaneous-pesticides-stored-in-old-garden-shed-E672N1.jpg,Hazardous,.jpg,202044,KEEP,,1300,953,RGB
Hazardous/Hazardous/pesticides/miscellaneous-pesticides-stored-in-old-garden-shed-E672N3.jpg,miscellaneous-pesticides-stored-in-old-garden-shed-E672N3.jpg,Hazardous,.jpg,245531,KEEP,,1300,953,RGB
Hazardous/Hazardous/pesticides/miscellaneous-pesticides-stored-in-old-garden-shed-E672N4.jpg,miscellaneous-pesticides-stored-in-old-garden-shed-E672N4.jpg,Hazardous,.jpg,262757,KEEP,,1300,953,RGB
Hazardous/Hazardous/pesticides/n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-2324.jpg,n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-2324.jpg,Hazardous,.jpg,55587,KEEP,,626,417,RGB
Hazardous/Hazardous/pesticides/n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3185.jpg,n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3185.jpg,Hazardous,.jpg,89279,KEEP,,626,417,RGB
Hazardous/Hazardous/pesticides/n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3189.jpg,n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3189.jpg,Hazardous,.jpg,81668,KEEP,,626,417,RGB
Hazardous/Hazardous/pesticides/natural-insecticide.jpg,natural-insecticide.jpg,Hazardous,.jpg,41442,KEEP,,700,467,RGB
Hazardous/Hazardous/pesticides/nsecticides-fungicides-molluscicides-plant-protections-in-agriculture-vector.jpg,nsecticides-fungicides-molluscicides-plant-protections-in-agriculture-vector.jpg,Hazardous,.jpg,240711,KEEP,,1920,1280,RGB
Hazardous/Hazardous/pesticides/obsoletes.jpg,obsoletes.jpg,Hazardous,.jpg,62499,KEEP,,500,312,RGB
Hazardous/Hazardous/pesticides/pest-control-tools-bottle-insecticide-disinfection-abstract-concept-graphic-design_133260-4276.jpg,pest-control-tools-bottle-insecticide-disinfection-abstract-concept-graphic-design_133260-4276.jpg,Hazardous,.jpg,38325,KEEP,,626,444,RGB
Hazardous/Hazardous/pesticides/pesticide-jugs-r.jpg,pesticide-jugs-r.jpg,Hazardous,.jpg,55218,KEEP,,960,622,RGB
Hazardous/Hazardous/pesticides/pesticide-l.jpg,pesticide-l.jpg,Hazardous,.jpg,75000,KEEP,,759,422,RGB
Hazardous/Hazardous/pesticides/pesticide-muddle-1_660_032813015033.jpg,pesticide-muddle-1_660_032813015033.jpg,Hazardous,.jpg,95260,KEEP,,660,389,RGB
Hazardous/Hazardous/pesticides/pesticide.jpg,pesticide.jpg,Hazardous,.jpg,203438,KEEP,,665,421,RGB
Hazardous/Hazardous/pesticides/pesticide2.jpg,pesticide2.jpg,Hazardous,.jpg,46231,KEEP,,320,217,RGB
Hazardous/Hazardous/pesticides/pesticideanalysis-180725161324-thumbnail.jpg,pesticideanalysis-180725161324-thumbnail.jpg,Hazardous,.jpg,48867,KEEP,,640,360,RGB
Hazardous/Hazardous/pesticides/pesticides-148331_640.png,pesticides-148331_640.png,Hazardous,.png,76482,KEEP,,363,640,RGBA
Hazardous/Hazardous/pesticides/pesticides-bottles-illustrations-set_82574-2033.jpg,pesticides-bottles-illustrations-set_82574-2033.jpg,Hazardous,.jpg,69548,KEEP,,626,626,RGB
Hazardous/Hazardous/pesticides/pesticides-drawing_csp28269690.jpg,pesticides-drawing_csp28269690.jpg,Hazardous,.jpg,53415,KEEP,,600,476,RGB
Hazardous/Hazardous/pesticides/pesticides-insecticides-using-spraying-hose-nozzle-farmer-spraying-123409059.jpg,pesticides-insecticides-using-spraying-hose-nozzle-farmer-spraying-123409059.jpg,Hazardous,.jpg,105253,KEEP,,800,534,RGB
Hazardous/Hazardous/pesticides/pesticides.jpg,pesticides.jpg,Hazardous,.jpg,82640,KEEP,,1020,608,RGB
Hazardous/Hazardous/pesticides/pesticides2.png,pesticides2.png,Hazardous,.png,2148636,KEEP,,1600,900,RGBA
Hazardous/Hazardous/pesticides/pesticides3.jpg,pesticides3.jpg,Hazardous,.jpg,405994,KEEP,,1600,1067,RGB
Hazardous/Hazardous/pesticides/pesticides4.jpg,pesticides4.jpg,Hazardous,.jpg,116591,KEEP,,259,275,RGB
Hazardous/Hazardous/pesticides/pesticides_og.jpg,pesticides_og.jpg,Hazardous,.jpg,114560,KEEP,,1024,512,RGB
Hazardous/Hazardous/pesticides/phenyl-and-any-keetnashaak-pesticides-insecticides-original-imafjzmxq6gs5bgr.jpeg,phenyl-and-any-keetnashaak-pesticides-insecticides-original-imafjzmxq6gs5bgr.jpeg,Hazardous,.jpeg,136712,KEEP,,850,850,RGB
Hazardous/Hazardous/pesticides/pic2.jpg,pic2.jpg,Hazardous,.jpg,455731,KEEP,,1024,683,RGB
Hazardous/Hazardous/pesticides/reduce-the-need-for-pesticides-and-herbicides-us-environmental-.jpg,reduce-the-need-for-pesticides-and-herbicides-us-environmental-.jpg,Hazardous,.jpg,92147,KEEP,,495,640,RGB
Hazardous/Hazardous/pesticides/rganic-ecological-agriculture-spray-pesticides-pesticide-on-fruit-1512406559.jpg,rganic-ecological-agriculture-spray-pesticides-pesticide-on-fruit-1512406559.jpg,Hazardous,.jpg,2163225,KEEP,,1500,1101,RGB
Hazardous/Hazardous/pesticides/son-sprays-toxic-pesticides-insecticides-plantation-weed-control_544249-1800.jpg,son-sprays-toxic-pesticides-insecticides-plantation-weed-control_544249-1800.jpg,Hazardous,.jpg,107248,KEEP,,626,417,RGB
Hazardous/Hazardous/pesticides/spray-pesticides-farm-worker-spray-pesticide-insecticide-on-fruit-1812642349.jpg,spray-pesticides-farm-worker-spray-pesticide-insecticide-on-fruit-1812642349.jpg,Hazardous,.jpg,2395153,KEEP,,1500,1101,RGB
Hazardous/Hazardous/pesticides/spraying-pesticides-28301470.jpg,spraying-pesticides-28301470.jpg,Hazardous,.jpg,61364,KEEP,,800,532,RGB
Hazardous/Hazardous/pesticides/spraying-pesticides.jpg,spraying-pesticides.jpg,Hazardous,.jpg,46186,KEEP,,600,600,RGB
Hazardous/Hazardous/pesticides/suelo_746x419.jpg,suelo_746x419.jpg,Hazardous,.jpg,105903,KEEP,,746,419,RGB
Hazardous/Hazardous/pesticides/the-complete-technology-book-on-pesticides-insecticides-fungicides-and-herbicides-500x500.jpg,the-complete-technology-book-on-pesticides-insecticides-fungicides-and-herbicides-500x500.jpg,Hazardous,.jpg,66881,KEEP,,500,489,RGB
Hazardous/Hazardous/pesticides/tiny-people-spraying-pesticides-insecticides-vegetables_778687-830.jpg,tiny-people-spraying-pesticides-insecticides-vegetables_778687-830.jpg,Hazardous,.jpg,37119,KEEP,,626,417,RGB
Hazardous/Hazardous/pesticides/toxics-09-00042-ag.png,toxics-09-00042-ag.png,Hazardous,.png,405216,KEEP,,1248,576,RGB
Hazardous/Hazardous/pesticides/toxics-09-00042-g001.png,toxics-09-00042-g001.png,Hazardous,.png,1858863,KEEP,,2382,2510,RGB
Hazardous/Hazardous/pesticides/tractor-spraying-pesticides-soy-bean-field-fields-136713412.jpg,tractor-spraying-pesticides-soy-bean-field-fields-136713412.jpg,Hazardous,.jpg,67972,KEEP,,800,466,RGB
Hazardous/Hazardous/pesticides/using-pesticides-and-insecticides-protected-with-mask-and-special-1424346491.jpg,using-pesticides-and-insecticides-protected-with-mask-and-special-1424346491.jpg,Hazardous,.jpg,2248473,KEEP,,1125,1600,RGB
Hazardous/Hazardous/pesticides/y-herbicides-farmers-spray-insecticides-in-rice-fields-in-vietnam-1827065294.jpg,y-herbicides-farmers-spray-insecticides-in-rice-fields-in-vietnam-1827065294.jpg,Hazardous,.jpg,1947121,KEEP,,1500,1102,RGB
Hazardous/Hazardous/pesticides/ycling-facilities-farmers-are-resorting-to-burning-the-plastic-waste-2BR5N84.jpg,ycling-facilities-farmers-are-resorting-to-burning-the-plastic-waste-2BR5N84.jpg,Hazardous,.jpg,199050,KEEP,,1300,956,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/-bowl-shape-star-bott-bottom-melted-broken-glass-bubbles-air-vessel-85817559.jpg,-bowl-shape-star-bott-bottom-melted-broken-glass-bubbles-air-vessel-85817559.jpg,Non-Recyclable,.jpg,154937,KEEP,,1600,1263,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-sharecover.jpg,-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-sharecover.jpg,Non-Recyclable,.jpg,116088,KEEP,,1200,630,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/09928-cover-opener.jpg,09928-cover-opener.jpg,Non-Recyclable,.jpg,819111,KEEP,,2400,1602,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/1-s2.0-S0959652618312502-egi10VHWB78ZW0.jpg,1-s2.0-S0959652618312502-egi10VHWB78ZW0.jpg,Non-Recyclable,.jpg,30139,KEEP,,500,200,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/1000_F_172501432_IhEVRC2DHxNv7FchR8D5RbTA7f2gWbee.jpg,1000_F_172501432_IhEVRC2DHxNv7FchR8D5RbTA7f2gWbee.jpg,Non-Recyclable,.jpg,261621,KEEP,,1000,1000,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/1000_F_180506836_FCGcDt6J9w5QbR2FrUHHhvjxbdICxNT2.jpg,1000_F_180506836_FCGcDt6J9w5QbR2FrUHHhvjxbdICxNT2.jpg,Non-Recyclable,.jpg,580315,KEEP,,1000,667,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/1000_F_220512221_OCfWwiGHcPm7X37OJvsjbF5poVjBLNgZ.jpg,1000_F_220512221_OCfWwiGHcPm7X37OJvsjbF5poVjBLNgZ.jpg,Non-Recyclable,.jpg,352487,KEEP,,1000,667,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/1200x628-5-1024x536.jpg,1200x628-5-1024x536.jpg,Non-Recyclable,.jpg,95290,KEEP,,1024,536,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/1f962803384fdb322c4df8ad882b6176.jpg,1f962803384fdb322c4df8ad882b6176.jpg,Non-Recyclable,.jpg,700536,KEEP,,3000,2250,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/22222222.jpg,22222222.jpg,Non-Recyclable,.jpg,53622,KEEP,,675,450,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/30322484-clay-pottery-ceramics-in-background-broken-glass-debris-design-wall.jpg,30322484-clay-pottery-ceramics-in-background-broken-glass-debris-design-wall.jpg,Non-Recyclable,.jpg,236792,KEEP,,1093,1300,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/31s3amSRHL._AC_UF8941000_QL80_.jpg,31s3amSRHL._AC_UF8941000_QL80_.jpg,Non-Recyclable,.jpg,33727,KEEP,,747,1000,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/339751732.jpg,339751732.jpg,Non-Recyclable,.jpg,63108,KEEP,,450,470,L
Non-Recyclable/Non-Recyclable/ceramic_product/370177714.jpg,370177714.jpg,Non-Recyclable,.jpg,127379,KEEP,,1500,1130,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.jpeg,3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.jpeg,Non-Recyclable,.jpeg,79315,KEEP,,1280,720,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,Non-Recyclable,.jpg,818617,KEEP,,2400,1350,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/58314b65035fe8c7.jpeg,58314b65035fe8c7.jpeg,Non-Recyclable,.jpeg,842550,KEEP,,1200,806,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/5d6244dbed155216ff0b25ec8a3405f3.jpg,5d6244dbed155216ff0b25ec8a3405f3.jpg,Non-Recyclable,.jpg,81790,KEEP,,600,819,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/5j45j45j-min.jpg,5j45j45j-min.jpg,Non-Recyclable,.jpg,118493,KEEP,,800,421,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/640-close-up-of-ceramics_600x600_crop_center.jpg,640-close-up-of-ceramics_600x600_crop_center.jpg,Non-Recyclable,.jpg,46941,KEEP,,600,400,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/71OXpnqqnYL._AC_UF10001000_QL80_.jpg,71OXpnqqnYL._AC_UF10001000_QL80_.jpg,Non-Recyclable,.jpg,163422,KEEP,,1000,923,RGB
Non-Recyclable/Non-Recyclable/ceramic_product/800px_COLOURBOX5957211.jpg,800px_COLOURBOX5957211.jpg,Non-Recyclable,.jpg,109263,KEEP,,800,533,RGB
