relative_path,raw_relative_path,absolute_path,class,subcategory,raw_subcategory,label,status,review_reason
Non-Recyclable/plastics_bags_wrappers/IMG_1648.JPG.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/IMG_1648.JPG.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/IMG_1648.JPG.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/LG_2021_Page_one.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/LG_2021_Page_one.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/LG_2021_Page_one.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Laundry_Bag_-_Impact_c7cb83ae-002a-4675-84c9-c14f4cfe1234.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Laundry_Bag_-_Impact_c7cb83ae-002a-4675-84c9-c14f4cfe1234.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Laundry_Bag_-_Impact_c7cb83ae-002a-4675-84c9-c14f4cfe1234.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/LillianConnors_EasyWaystoRecyclePlasticBagsToday2.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/LillianConnors_EasyWaystoRecyclePlasticBagsToday2.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/LillianConnors_EasyWaystoRecyclePlasticBagsToday2.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Most-Plastic-Bags-H2R-checkerboard-SDO-4.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Most-Plastic-Bags-H2R-checkerboard-SDO-4.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Most-Plastic-Bags-H2R-checkerboard-SDO-4.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/NOBAGS-HEADER.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/NOBAGS-HEADER.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/NOBAGS-HEADER.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Obaggo-Dave-andPucks-FTR.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Obaggo-Dave-andPucks-FTR.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Obaggo-Dave-andPucks-FTR.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Pencil_Pouch_-_Impact_3a6f9193-10f0-47c6-8d24-3ae5d3ee0c2c.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Pencil_Pouch_-_Impact_3a6f9193-10f0-47c6-8d24-3ae5d3ee0c2c.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Pencil_Pouch_-_Impact_3a6f9193-10f0-47c6-8d24-3ae5d3ee0c2c.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Plastic-Film-Recycling-Image-from-PMIP.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic-Film-Recycling-Image-from-PMIP.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic-Film-Recycling-Image-from-PMIP.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Plastic-Waste.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic-Waste.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic-Waste.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Plastic-carrier-bags.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic-carrier-bags.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic-carrier-bags.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/PlasticBags.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/PlasticBags.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/PlasticBags.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Plastic_bags_and_wrapping_2.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic_bags_and_wrapping_2.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic_bags_and_wrapping_2.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Plastic_bags_and_wrapping_22.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic_bags_and_wrapping_22.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Plastic_bags_and_wrapping_22.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Pranjali-Kumbhare-Kolkata--1230x767.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Pranjali-Kumbhare-Kolkata--1230x767.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Pranjali-Kumbhare-Kolkata--1230x767.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Rajiben_Colelction_1550_1080_copy_877a0b7e-5472-4ff3-a659-a60754e5abe3_1080x1080.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Rajiben_Colelction_1550_1080_copy_877a0b7e-5472-4ff3-a659-a60754e5abe3_1080x1080.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Rajiben_Colelction_1550_1080_copy_877a0b7e-5472-4ff3-a659-a60754e5abe3_1080x1080.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Ridwell-guy_photo_800.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Ridwell-guy_photo_800.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Ridwell-guy_photo_800.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/SDO.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/SDO.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/SDO.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/ShopperTote-Impact_9c760538-e324-4fd4-8e04-48c35caf5152.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/ShopperTote-Impact_9c760538-e324-4fd4-8e04-48c35caf5152.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/ShopperTote-Impact_9c760538-e324-4fd4-8e04-48c35caf5152.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Somerset1.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Somerset1.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Somerset1.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Sweet-wrappers-empty-1024x576.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Sweet-wrappers-empty-1024x576.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Sweet-wrappers-empty-1024x576.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Tablet_Sleeve_-_Impact_a2c440a0-18f7-45e1-bfeb-23e7aa1b761c.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Tablet_Sleeve_-_Impact_a2c440a0-18f7-45e1-bfeb-23e7aa1b761c.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Tablet_Sleeve_-_Impact_a2c440a0-18f7-45e1-bfeb-23e7aa1b761c.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Trash_bin_in_Paris.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Trash_bin_in_Paris.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Trash_bin_in_Paris.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Various-empty-1024x576.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Various-empty-1024x576.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Various-empty-1024x576.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Why-Are-Plastic-Bags-Bad-for-The-Environment.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Why-Are-Plastic-Bags-Bad-for-The-Environment.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Why-Are-Plastic-Bags-Bad-for-The-Environment.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/Wrist_It_-_Impact_b16a8f3d-be40-41e9-b2a4-667e1f79613c.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Wrist_It_-_Impact_b16a8f3d-be40-41e9-b2a4-667e1f79613c.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/Wrist_It_-_Impact_b16a8f3d-be40-41e9-b2a4-667e1f79613c.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/_117514715_softplasticsimage-002.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/_117514715_softplasticsimage-002.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/_117514715_softplasticsimage-002.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/_117581598_gettyimages-957361834_anindianboysearchesforremainfoodinpolythenepacketsatroadside.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/_117581598_gettyimages-957361834_anindianboysearchesforremainfoodinpolythenepacketsatroadside.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/_117581598_gettyimages-957361834_anindianboysearchesforremainfoodinpolythenepacketsatroadside.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/_23I7370.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/_23I7370.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/_23I7370.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/a-pile-of-plastic-bags-trash-and-garbage-left-by-travellers-and-holidaymakers-BNMCXE.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/a-pile-of-plastic-bags-trash-and-garbage-left-by-travellers-and-holidaymakers-BNMCXE.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/a-pile-of-plastic-bags-trash-and-garbage-left-by-travellers-and-holidaymakers-BNMCXE.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P06.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P06.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P06.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P1B.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P1B.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P1B.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P1R.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P1R.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P1R.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P3N.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P3N.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/arkets-for-kitchen-waste-household-plastic-waste-single-use-plastics-2E25P3N.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/bags-and-film-you-can-recycle-in-exeter.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/bags-and-film-you-can-recycle-in-exeter.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/bags-and-film-you-can-recycle-in-exeter.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/cd665f1197fabc2e6c6a4d42461b57d8.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/cd665f1197fabc2e6c6a4d42461b57d8.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/cd665f1197fabc2e6c6a4d42461b57d8.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/cenn3ctnls1xawwoaenx.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/cenn3ctnls1xawwoaenx.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/cenn3ctnls1xawwoaenx.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/d5c6c4e209b7b27a34b8d6deaf125c19.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/d5c6c4e209b7b27a34b8d6deaf125c19.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/d5c6c4e209b7b27a34b8d6deaf125c19.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/earth-globe-plastic-bag-pollution-ecology-environment-planet-global-warming_772720-4773.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/earth-globe-plastic-bag-pollution-ecology-environment-planet-global-warming_772720-4773.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/earth-globe-plastic-bag-pollution-ecology-environment-planet-global-warming_772720-4773.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/eco-friendly-alternatives-110.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/eco-friendly-alternatives-110.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/eco-friendly-alternatives-110.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/facebook-gmb-posts-8.png,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/facebook-gmb-posts-8.png,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/facebook-gmb-posts-8.png,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
Non-Recyclable/plastics_bags_wrappers/fe12a09c3997999f704e9f6c38890b90.jpg,Non-Recyclable/Non-Recyclable/platics_bags_wrappers/fe12a09c3997999f704e9f6c38890b90.jpg,/content/drive/.shortcut-targets-by-id/1PoprMbg0JKQ7cGC9VyKmeTI1VK1Va65k/Waste_Classification/data/processed/stage2_visual_deduplicated/Non-Recyclable/Non-Recyclable/platics_bags_wrappers/fe12a09c3997999f704e9f6c38890b90.jpg,Non-Recyclable,plastics_bags_wrappers,platics_bags_wrappers,1,AUTO_CORRECTED,Upstream directory typo 'platics_bags_wrappers' normalized to 'plastics_bags_wrappers'
