sha256,class,keep_file,exclude_file,decision,reason
0dd90ae29657a983903f5a7e23d8b4040316334752f7c26667a1f1f00cb35b54,Hazardous,Hazardous/Hazardous/e-waste/0.40042800_1555498967_e-waste2 - Copy.jpg,Hazardous/Hazardous/e-waste/0.40042800_1555498967_e-waste2.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
125dfea56984f72773880247ec7835896148e635ddd0e366a12282f3aadf4453,Hazardous,Hazardous/Hazardous/e-waste/Dont-Trash-fluorescent-bulbs - Copy.png,Hazardous/Hazardous/e-waste/Dont-Trash-fluorescent-bulbs.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
22633151aec254d29dfcd8bc37fbb2a725ed1c15fe8fad9a13d11d27e64b8406,Hazardous,Hazardous/Hazardous/e-waste/What-is-e-waste-Great-Lakes-Electronics-Corporation-collection - Copy.jpg,Hazardous/Hazardous/e-waste/What-is-e-waste-Great-Lakes-Electronics-Corporation-collection.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
22314af1409fd056e3ed9f9ec62e35a2c2b00e41d93c0fcc54abe5f6d588d0f4,Hazardous,Hazardous/Hazardous/e-waste/depositphotos_30453211-stock-photo-modern-electronic-waste - Copy.jpg,Hazardous/Hazardous/e-waste/depositphotos_30453211-stock-photo-modern-electronic-waste.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
c2cdb009657420b3c60418c71d9b1e4df302f4d6a2d55b8fd78ce1edf77af1a3,Hazardous,Hazardous/Hazardous/e-waste/gettyimages-566436837-1559940280 - Copy.jpg,Hazardous/Hazardous/e-waste/gettyimages-566436837-1559940280.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
1dc5cd60a81586a995dd2adabb5374338c0be898343947413d28ebe1bd3e03a0,Hazardous,Hazardous/Hazardous/e-waste/cfl-product-family - Copy.png,Hazardous/Hazardous/e-waste/cfl-product-family.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
1d64ca5576abc9e6f55095cdf74e94d028474cac6ed61af7f46d9b2eb6a7340a,Hazardous,Hazardous/Hazardous/e-waste/Five-Reasons-Why-E-Waste-Recycling-is-Important-1-1024x517 - Copy.jpg,Hazardous/Hazardous/e-waste/Five-Reasons-Why-E-Waste-Recycling-is-Important-1-1024x517.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
1aaa2f3664dedff578f4881d54a7f711b0e663c86e29bdc51b6bfff7868be874,Hazardous,Hazardous/Hazardous/e-waste/energy-saving-bulbs-spent-incandescent-halogen-cfi-fluorescent-led-174891292 - Copy.jpg,Hazardous/Hazardous/e-waste/energy-saving-bulbs-spent-incandescent-halogen-cfi-fluorescent-led-174891292.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
1a7b2e47bfc1a017828dda42462c9755e2da289ad4116c600bafe5e0da1b8823,Hazardous,Hazardous/Hazardous/e-waste/Compact-fluorescent-lamps - Copy.jpg,Hazardous/Hazardous/e-waste/Compact-fluorescent-lamps.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
13f76e9ea121c601f3585fa906cca4b92efb07fb1460430e4c224d2f7ed9e34a,Hazardous,Hazardous/Hazardous/e-waste/Compact_fluorescent_light_bulb_with_GU24_connector - Copy.png,Hazardous/Hazardous/e-waste/Compact_fluorescent_light_bulb_with_GU24_connector.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
fede92f5ae71182cc18ec103307c83e5d776c857720b86e3d90ec09d838f82b1,Hazardous,Hazardous/Hazardous/e-waste/ewaste-hero-banner - Copy.jpg,Hazardous/Hazardous/e-waste/ewaste-hero-banner.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
fe459425f5d90f708c9431cf2729c4a44f4122a5147424fa78f9e69396579bee,Hazardous,Hazardous/Hazardous/e-waste/shutterstock_101806765-Bulbs - Copy.jpg,Hazardous/Hazardous/e-waste/shutterstock_101806765-Bulbs.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
fd68418ad7ac32f2c66949e8336ac3cc845e5fe7d658b858f4cabbedcfa5e6db,Hazardous,Hazardous/Hazardous/e-waste/516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs - Copy.jpg,Hazardous/Hazardous/e-waste/516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
1e85dbb37f0635d687892a08eaf495ce4f0eb6886243993eda3e47100a1127cb,Hazardous,Hazardous/Hazardous/e-waste/2050_E-Waste_Asian_Outlook_Web_title - Copy.jpg,Hazardous/Hazardous/e-waste/2050_E-Waste_Asian_Outlook_Web_title.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
3a3b0bd3e2b980dbfeff9d43b81e98efeb0ebe9ce9e599d35203807be45bda60,Hazardous,Hazardous/Hazardous/e-waste/n-edison-fluorescent-and-led-isolated-on-a-transparent-background-1242075553 - Copy.jpg,Hazardous/Hazardous/e-waste/n-edison-fluorescent-and-led-isolated-on-a-transparent-background-1242075553.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
39b114097ddad9ab11d744a0e9bf8a33bcb15e7ece81b14a62fba09d662f568f,Hazardous,Hazardous/Hazardous/e-waste/set-different-types-light-bulbs-incandescent-compact-fluorescent-lamp_223337-667 - Copy.jpg,Hazardous/Hazardous/e-waste/set-different-types-light-bulbs-incandescent-compact-fluorescent-lamp_223337-667.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
3951f15be9c2e5253152ff8e7201eb5a931d11ea50d8cba5c8c960865e719f42,Hazardous,Hazardous/Hazardous/e-waste/1200px-Energiesparlampe_01_retouched - Copy.jpg,Hazardous/Hazardous/e-waste/1200px-Energiesparlampe_01_retouched.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
38f0e49df69d45028628241a19664f318854314e148707c367b99a314e6fdb13,Hazardous,Hazardous/Hazardous/e-waste/sddefault - Copy.jpg,Hazardous/Hazardous/e-waste/sddefault.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
38cdfa2524b08e34c3f2dbeed3adeb9c7158edbee32ea0300f35269912e1cf26,Hazardous,Hazardous/Hazardous/e-waste/LED-CLF-Incandescent-2 - Copy.jpg,Hazardous/Hazardous/e-waste/LED-CLF-Incandescent-2.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
38afe524a3e315ea454ac0904caf396f7b8896d6151378eb1624f55b897dcbde,Hazardous,Hazardous/Hazardous/e-waste/129249_iStock-636655004---Hero - Copy.jpg,Hazardous/Hazardous/e-waste/129249_iStock-636655004---Hero.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
37c5856a8ad2131cd07c6c9a52e1155e4530fe0862cf07fc1795ed7b7db5a10c,Hazardous,Hazardous/Hazardous/e-waste/1200px-Handy_schrott_mobile_phone_scrap - Copy.jpg,Hazardous/Hazardous/e-waste/1200px-Handy_schrott_mobile_phone_scrap.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
360cd90c7595dcfc3771d8c3809515c98dce063226963dc39265470d3bc5c40e,Hazardous,Hazardous/Hazardous/e-waste/e-waste-electronic-waste-recycling-and-management - Copy.jpg,Hazardous/Hazardous/e-waste/e-waste-electronic-waste-recycling-and-management.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
2c56968d4354c8b4cc598366d8fbae0b47500fe71db932ccfb5fbe0d3028a12a,Hazardous,Hazardous/Hazardous/e-waste/old-used-led-halogen-bulbs-fluorescent-tubes-different-light-bulbs-collected-recycling-217026394 - Copy.jpg,Hazardous/Hazardous/e-waste/old-used-led-halogen-bulbs-fluorescent-tubes-different-light-bulbs-collected-recycling-217026394.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
333d59be1778d02f6fea44b6573d7d87c205804d97d21dc3a1919041aa60e159,Hazardous,Hazardous/Hazardous/e-waste/Reciclaje_electronico_categorias_inglC3A9s - Copy.jpg,Hazardous/Hazardous/e-waste/Reciclaje_electronico_categorias_inglC3A9s.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
33236a66009988639fd1fe8266e01632674d134dbbd937680c98bad8197cfad0,Hazardous,Hazardous/Hazardous/e-waste/615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53 - Copy.jpg,Hazardous/Hazardous/e-waste/615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
32cbf0d6bc6b6d6f8fbddc64a61b737bbf18a124fecb7a9b1016295acb5e0ef7,Hazardous,Hazardous/Hazardous/e-waste/spiral-20-23-watt-cfl-bulbs - Copy.jpg,Hazardous/Hazardous/e-waste/spiral-20-23-watt-cfl-bulbs.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
30fe645a52e5fa8cf9b49aab537d6eac415a6e4c918bbf7f49a1707ff97cd900,Hazardous,Hazardous/Hazardous/e-waste/01-e-waste-millions-tons_square - Copy.jpg,Hazardous/Hazardous/e-waste/01-e-waste-millions-tons_square.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
2f62d3bca367db3ca9143b552aad8b1fbf2247d908173fa4ba8e438639459641,Hazardous,Hazardous/Hazardous/e-waste/17175 - Copy.jpeg,Hazardous/Hazardous/e-waste/17175.jpeg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
2f559a5fcc803b55d2bd703b9e9fbbedd5e91de94cde772d3edc98d4c63aa6a1,Hazardous,Hazardous/Hazardous/e-waste/e-waste-policy-recast-to-focus-on-no-of-products-recycled - Copy.jpg,Hazardous/Hazardous/e-waste/e-waste-policy-recast-to-focus-on-no-of-products-recycled.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
2d5f752a0c660ddba6d7a301211a3b2f11facd38ca395e4fd975967f5a5a904e,Hazardous,Hazardous/Hazardous/e-waste/recycle-old-phones-1617128956 - Copy.png,Hazardous/Hazardous/e-waste/recycle-old-phones-1617128956.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
2c75f2f93c40795a0ab6d44f4f3cf691f09179856424dcf744eb8a0ade235b2f,Hazardous,Hazardous/Hazardous/e-waste/e_waste_660_062019115620 - Copy.jpg,Hazardous/Hazardous/e-waste/e_waste_660_062019115620.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
efd2cb6debd47fcaebb72f5a2591f6e418ff96a1866df1954e0d375190a77bef,Hazardous,Hazardous/Hazardous/e-waste/Featured-pictures-for-webiste11 - Copy.png,Hazardous/Hazardous/e-waste/Featured-pictures-for-webiste11.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
1050f1b62f8b3a996a9a6ef768859236c2ccf7ac30ac8a6c94b42a66e8105c0d,Hazardous,Hazardous/Hazardous/e-waste/t-diverse-old-halogen-and-fluorescent-light-bulbs-in-and-around-a-2197969345 - Copy.jpg,Hazardous/Hazardous/e-waste/t-diverse-old-halogen-and-fluorescent-light-bulbs-in-and-around-a-2197969345.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
ec5953400f96729c760fe81e113f7149564cddb54e03be35dfc66ba0e9750ecb,Hazardous,Hazardous/Hazardous/e-waste/bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.jpg,Hazardous/Hazardous/e-waste/bbf3173e-a750-4687-97be-50f2a4cd2d2b.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
eb98ee1d74f835631999906d9bf61a2bc063a5a54a37157cdddce827e7b5cc97,Hazardous,Hazardous/Hazardous/e-waste/New-RepBan_Guide-FluorescentBulbs_2008 - Copy.jpg,Hazardous/Hazardous/e-waste/New-RepBan_Guide-FluorescentBulbs_2008.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
eb0cc1737ee2e2e461ccecdf62e6e8e082985b447bac1e7f12b2e5b27eb907c4,Hazardous,Hazardous/Hazardous/e-waste/esy-042966920 - Copy.jpg,Hazardous/Hazardous/e-waste/esy-042966920.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
eac86288eaceda439cb7e70e036ecc3330450cd561e6b9abbadb487d1ccdd26e,Hazardous,Hazardous/Hazardous/e-waste/light-bulbs-and-recycling-bin-for-them-light-bulbs-and-fluorescent-lamps-are - Copy.jpg,Hazardous/Hazardous/e-waste/light-bulbs-and-recycling-bin-for-them-light-bulbs-and-fluorescent-lamps-are.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
eac80bf19e53dc9165b654af37721de00ea6e0a516621d937405d8eaf9825baa,Hazardous,Hazardous/Hazardous/e-waste/how-to-dispose-of-light-bulbs-section-3 - Copy.jpg,Hazardous/Hazardous/e-waste/how-to-dispose-of-light-bulbs-section-3.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
e9e88fd74d5a70f4ec488516e132f8d5606b96a6ae497c9bd7005f30731b18d1,Hazardous,Hazardous/Hazardous/e-waste/light-bulb-fluorescent - Copy.jpg,Hazardous/Hazardous/e-waste/light-bulb-fluorescent.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
fca4c999c9b4d392122d3167f634fdb3411dedaac17faf1806ef91470bba2e73,Hazardous,Hazardous/Hazardous/e-waste/Mercury-bulb-ban-1024x341 - Copy.png,Hazardous/Hazardous/e-waste/Mercury-bulb-ban-1024x341.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
c6e54b7aa823e03c3af45f829bdcc7e3b43721fca15168311454b51ec0bcd4e5,Hazardous,Hazardous/Hazardous/e-waste/computer-electronic-waste-29637446 - Copy.jpg,Hazardous/Hazardous/e-waste/computer-electronic-waste-29637446.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
c5fbb405fab3e3e745e7347613f0282cc9a7452aba0d83aee59ff610569c3aae,Hazardous,Hazardous/Hazardous/e-waste/lamps - Copy.jpg,Hazardous/Hazardous/e-waste/lamps.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
c5a9d05ac36fdf6c59806d379f444dcf119b1eab5f647cb7c9a606de3b0fd1e7,Hazardous,Hazardous/Hazardous/e-waste/sustainability-15-01837-g001 - Copy.png,Hazardous/Hazardous/e-waste/sustainability-15-01837-g001.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
c5199aa7e31737ddfbba1d98c7870c062761fef55f81597063214e265e9ec733,Hazardous,Hazardous/Hazardous/e-waste/Ewaste-1602590536972 - Copy.png,Hazardous/Hazardous/e-waste/Ewaste-1602590536972.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
c5109f0bc7d3d87ee34a051c698079c0ed7ea2bbabb24fe9fe01b11833497988,Hazardous,Hazardous/Hazardous/e-waste/CFL-1 - Copy.jpg,Hazardous/Hazardous/e-waste/CFL-1.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
c3cb78601432b1c3bd63445fe66906b0cdcad529a62f0ef74103f74a1e512fe6,Hazardous,Hazardous/Hazardous/e-waste/fluorescent-lightbulb-abstract-15600002 - Copy.jpg,Hazardous/Hazardous/e-waste/fluorescent-lightbulb-abstract-15600002.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
c30225e1e46e50afb744c81f58c7f52d3140951ba219a01abb61faf6bf31a30d,Hazardous,Hazardous/Hazardous/e-waste/156050-wrdgfxdtvg-1615456453 - Copy.jpg,Hazardous/Hazardous/e-waste/156050-wrdgfxdtvg-1615456453.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
854bee9569e18a8fbfe21415ce94583051aaa5cc540a2b6ed6c4b1dfc328e667,Hazardous,Hazardous/Hazardous/e-waste/hazardous-waste-wooden-background-74234943 - Copy.jpg,Hazardous/Hazardous/e-waste/hazardous-waste-wooden-background-74234943.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
e99912aa855db721f287a5bd9fa38eda3a487d6d3a80db258ac4cc53e08707fa,Hazardous,Hazardous/Hazardous/e-waste/GettyImages-1298365434 - Copy.jpg,Hazardous/Hazardous/e-waste/GettyImages-1298365434.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
fc6521331be6c9d5028f265dafada0f324586dbfcfdd0be3ab7b73323f4f56ee,Hazardous,Hazardous/Hazardous/e-waste/-garbage-sorting-eco-friendly-sign-for-web-page-app-ui-ux-gui-design-2CPCA8A - Copy.jpg,Hazardous/Hazardous/e-waste/-garbage-sorting-eco-friendly-sign-for-web-page-app-ui-ux-gui-design-2CPCA8A.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
fc5693f495a81bcec928fc1eb0ddeecb282e0c375d940e292ee1d9ca8c38c8b5,Hazardous,Hazardous/Hazardous/e-waste/reciclaje-industrial-portada - Copy.jpg,Hazardous/Hazardous/e-waste/reciclaje-industrial-portada.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
fc033ab307999dbebb3d0663c92e93b63a353daacfd9a637374d4f4a918e4808,Hazardous,Hazardous/Hazardous/e-waste/6184AcGb9XL - Copy.jpg,Hazardous/Hazardous/e-waste/6184AcGb9XL.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
fa0064a15ca014809224157eebdcee74b22425545ece679d563c83c56269cde4,Hazardous,Hazardous/Hazardous/e-waste/85a44d0f-d9a2-37b6-93c1-1c21fed330cf - Copy.png,Hazardous/Hazardous/e-waste/85a44d0f-d9a2-37b6-93c1-1c21fed330cf.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f9018529b977991faff41cf2849cd170dc7134041789d3196ed2e76bdf35f23c,Hazardous,Hazardous/Hazardous/e-waste/maxresdefault - Copy.jpg,Hazardous/Hazardous/e-waste/maxresdefault.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f8fef0b8be4b02686d10ccf3963cbc16c35b205c2d6017395c3f0de7ff987ae7,Hazardous,Hazardous/Hazardous/e-waste/E-Waste-Management-in-India - Copy.jpg,Hazardous/Hazardous/e-waste/E-Waste-Management-in-India.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f8417ebb17ae21ba5f5287c1515117fb0fed68ce34d5589e19ec2299ef37f639,Hazardous,Hazardous/Hazardous/e-waste/file-20200709-58-1grgzv5 - Copy.jpg,Hazardous/Hazardous/e-waste/file-20200709-58-1grgzv5.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f72e016444a1bfe0d3df34457ab2d068f529ead6b4041346ba813463fce7d856,Hazardous,Hazardous/Hazardous/e-waste/AdobeStock_271026267 - Copy.jpeg,Hazardous/Hazardous/e-waste/AdobeStock_271026267.jpeg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f2106c9771e0aa3f0250c24b9f69062741a137bec6ca0bf3419e25f526298a9c,Hazardous,Hazardous/Hazardous/e-waste/800px-Ewaste-pile - Copy.jpg,Hazardous/Hazardous/e-waste/800px-Ewaste-pile.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f5a6b3b1c92720e0c9a9229584cc448560e700559798d054de192f83e9a59081,Hazardous,Hazardous/Hazardous/e-waste/eWaste - Copy.jpg,Hazardous/Hazardous/e-waste/eWaste.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f59b590fcc95ea33a01c4e0bf3e101ae2acc6ae439e589daba8e3119d06481f9,Hazardous,Hazardous/Hazardous/e-waste/ewaste-type - Copy.png,Hazardous/Hazardous/e-waste/ewaste-type.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f592e351da9722f36985af9d7d437a6012785b42be04a78e28ba6f973244d9fd,Hazardous,Hazardous/Hazardous/e-waste/compact-fluorescent-light-bulbs-with-typical-color-temperatures-vector-HGPGPK - Copy.jpg,Hazardous/Hazardous/e-waste/compact-fluorescent-light-bulbs-with-typical-color-temperatures-vector-HGPGPK.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f449c001a712455079d96e6489bb02ee4c3f8e517736233b460ac6fc4ec2eed5,Hazardous,Hazardous/Hazardous/e-waste/Solutions-to-e-waste-problems1 - Copy.jpg,Hazardous/Hazardous/e-waste/Solutions-to-e-waste-problems1.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f365b886dff07b00c292a1077b741e1033b1cea195f69290a1594430e6766a81,Hazardous,Hazardous/Hazardous/e-waste/ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587 - Copy.jpg,Hazardous/Hazardous/e-waste/ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f35c50301480f46ca7af03919e3862660efcd9bde05d41b9071b0d457fba0287,Hazardous,Hazardous/Hazardous/e-waste/nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891307 - Copy.jpg,Hazardous/Hazardous/e-waste/nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891307.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f325a174ac2d42e2f84960d0416487f050c31253d649762a8b53e159ea9b3fe8,Organic,Organic/Organic/food_scraps/Trashed_vegetables_in_Luxembourg.jpeg,Organic/Organic/kitchen_waste/Trashed_vegetables_in_Luxembourg.jpeg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f2e9d73efcff3dc5ec6db1c76808e71d624ae54782343a4ca785b7897925a52c,Hazardous,Hazardous/Hazardous/e-waste/E-Waste_Landfill - Copy.jpg,Hazardous/Hazardous/e-waste/E-Waste_Landfill.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
f5b37a2fe95691323d2c3b139d8f3cb8cf13561669743a307c8e2336f7089b1e,Hazardous,Hazardous/Hazardous/e-waste/how-to-dispose-of-fluorescent-light-bulbs - Copy.jpg,Hazardous/Hazardous/e-waste/how-to-dispose-of-fluorescent-light-bulbs.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
db8ca198dbd237698d9350ad49735a3750aa8d8135a78f23a08ced029dee3054,Hazardous,Hazardous/Hazardous/e-waste/stock-photo-hazardous-waste-on-a-black-background-681808615 - Copy.jpg,Hazardous/Hazardous/e-waste/stock-photo-hazardous-waste-on-a-black-background-681808615.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
d9e5e766f09fe49a01aca73cc99d7d6d6310f43bb7fb2310ae08915e2a5e07e8,Hazardous,Hazardous/Hazardous/e-waste/electronic-waste - Copy.jpg,Hazardous/Hazardous/e-waste/electronic-waste.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
d85aa96a68b3e6381de775c1bde1c410160fcaa5d43d4f64dfd364edca13d7fe,Recyclable,Recyclable/Recyclable/cans_all_type/LzEyLzAzL2RyZWFtc3RpbWV4eGwxNzcyNDAwOSAtIGFsdW1pbnVtIGNhbnMuanBn.1V4x5MynmFA.jpg,Recyclable/Recyclable/cans_all_type/dreamstimexxl1772400920-20aluminum20cans.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
d6bc3b73ee4ce28b5488afd3ff015407e25b5009be385617c8d2b8a69b4f5260,Hazardous,Hazardous/Hazardous/e-waste/how_to_upcycle_ewaste_1573547808 - Copy.jpg,Hazardous/Hazardous/e-waste/how_to_upcycle_ewaste_1573547808.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
d6065f90861384672e88a8e2edd66fdb32739ef90ef2d23c8518469b3b770cb6,Hazardous,Hazardous/Hazardous/e-waste/2020_8largeimg_799107359 - Copy.jpg,Hazardous/Hazardous/e-waste/2020_8largeimg_799107359.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
d5f54dd7dfad51a326befd111584e81a2597fac404c6d854e52760ffce98811f,Hazardous,Hazardous/Hazardous/e-waste/Example-of-e-waste-in-Category-3-ICT-a-used-mobile-phones-and-b-used-monitors_Q320 - Copy.jpg,Hazardous/Hazardous/e-waste/Example-of-e-waste-in-Category-3-ICT-a-used-mobile-phones-and-b-used-monitors_Q320.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
831e9f93e4c462b47752194ea2886e480865380c79bac0f785b0342f4851d02c,Hazardous,Hazardous/Hazardous/e-waste/E-waste - Copy.png,Hazardous/Hazardous/e-waste/E-waste.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
d511507a68d09bc1844ced17a26147618bfb4227be74e9afdd9e94972f928f35,Hazardous,Hazardous/Hazardous/e-waste/LED-vs-fluorescent-2022-section-1 - Copy.jpg,Hazardous/Hazardous/e-waste/LED-vs-fluorescent-2022-section-1.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
d2b3bfe9af83cc94ba4a248e336cf9ef00a75f243b44bb6929998dfbb1a1f67f,Hazardous,Hazardous/Hazardous/e-waste/iPleaders-17 - Copy.jpg,Hazardous/Hazardous/e-waste/iPleaders-17.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
d23592718622688717d91d7944af7e1322a14f5796d46f725f30e96c41554f19,Hazardous,Hazardous/Hazardous/e-waste/crompton-bulbs-and-cfls-19-08-2021-975-240174309-zjbfq - Copy.png,Hazardous/Hazardous/e-waste/crompton-bulbs-and-cfls-19-08-2021-975-240174309-zjbfq.png,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
ce35f0ae79f2f7e0dde739551b5037440c61e052f2da8c0bd817788a425a361f,Hazardous,Hazardous/Hazardous/e-waste/341a4407444002d51dff14946e857c65 - Copy.jpg,Hazardous/Hazardous/e-waste/341a4407444002d51dff14946e857c65.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
cc89b6110503c34576d6b8b8e8505db97edc3123c11fec635e54979367c9b93a,Hazardous,Hazardous/Hazardous/e-waste/Avv5bVd22NhcKDUGMWzvNW - Copy.jpg,Hazardous/Hazardous/e-waste/Avv5bVd22NhcKDUGMWzvNW.jpg,EXCLUDE_EXACT_DUPLICATE,Exact duplicate with same class label; one representative retained.
