relative_path,filename,class,phash,phash_int
Non-Recyclable/Non-Recyclable/ceramic_product/3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,Non-Recyclable,a490d8e271ec8fba,11858216285952053178
Non-Recyclable/Non-Recyclable/ceramic_product/58314b65035fe8c7.jpeg,58314b65035fe8c7.jpeg,Non-Recyclable,b481ca5b17343b9b,13006899691402836891
Non-Recyclable/Non-Recyclable/ceramic_product/5d6244dbed155216ff0b25ec8a3405f3.jpg,5d6244dbed155216ff0b25ec8a3405f3.jpg,Non-Recyclable,e296a4f5864e307e,16327418873505525886
Non-Recyclable/Non-Recyclable/ceramic_product/5j45j45j-min.jpg,5j45j45j-min.jpg,Non-Recyclable,899fd2989d1aab19,9916876457405754137
Non-Recyclable/Non-Recyclable/ceramic_product/640-close-up-of-ceramics_600x600_crop_center.jpg,640-close-up-of-ceramics_600x600_crop_center.jpg,Non-Recyclable,87858efb472395d0,9765368576904238544
Non-Recyclable/Non-Recyclable/ceramic_product/71OXpnqqnYL._AC_UF10001000_QL80_.jpg,71OXpnqqnYL._AC_UF10001000_QL80_.jpg,Non-Recyclable,eb32b149d1b18733,16947803278357399347
Non-Recyclable/Non-Recyclable/ceramic_product/800px_COLOURBOX5957211.jpg,800px_COLOURBOX5957211.jpg,Non-Recyclable,e566ca9e3509e0e9,16530122263153467625
Non-Recyclable/Non-Recyclable/ceramic_product/81xHJfbgGS.jpg,81xHJfbgGS.jpg,Non-Recyclable,be6cf183813f9298,13721607711802495640
Non-Recyclable/Non-Recyclable/ceramic_product/9.jpg,9.jpg,Non-Recyclable,bc34f5f21949968c,13561734798074549900
Non-Recyclable/Non-Recyclable/ceramic_product/Beauty-in-Broken-Things-Hero.jpg,Beauty-in-Broken-Things-Hero.jpg,Non-Recyclable,98666599da58cb2d,10981576452857187117
Non-Recyclable/Non-Recyclable/ceramic_product/Beer_bottles_2018_G1.jpg,Beer_bottles_2018_G1.jpg,Non-Recyclable,bad087e1819e61db,13461408688822444507
Non-Recyclable/Non-Recyclable/ceramic_product/Best-Glue-for-Ceramics_Hero_NEW.jpg,Best-Glue-for-Ceramics_Hero_NEW.jpg,Non-Recyclable,eeb4d11e1c636394,17200602804090266516
Non-Recyclable/Non-Recyclable/ceramic_product/Blog-Images-15.jpg,Blog-Images-15.jpg,Non-Recyclable,da3a827bbcc6e0a8,15725024516877246632
Non-Recyclable/Non-Recyclable/ceramic_product/Brock3-1080x810.jpg,Brock3-1080x810.jpg,Non-Recyclable,f93862cee4f0128f,17958212154883576463
Non-Recyclable/Non-Recyclable/ceramic_product/Broken-Ceramics-Glass-Mirror-Chips.webp,Broken-Ceramics-Glass-Mirror-Chips.webp,Non-Recyclable,c1e3c43b985e843f,13971226229271856191
Non-Recyclable/Non-Recyclable/ceramic_product/Broken-ceramic-mug-1024x597.jpg,Broken-ceramic-mug-1024x597.jpg,Non-Recyclable,9bd3703ec74ca544,11228441710898750788
Non-Recyclable/Non-Recyclable/ceramic_product/Crushed-ceramic-pots-waste-white-ceramics-24.png,Crushed-ceramic-pots-waste-white-ceramics-24.png,Non-Recyclable,81721c66d699df86,9327549006250368902
Non-Recyclable/Non-Recyclable/ceramic_product/DsixVthXoAAJ_eE.jpg,DsixVthXoAAJ_eE.jpg,Non-Recyclable,9c5cc69c37e71234,11267098742029226548
Non-Recyclable/Non-Recyclable/ceramic_product/EDII_NMUS_V_2007_289_1-001.jpg,EDII_NMUS_V_2007_289_1-001.jpg,Non-Recyclable,a31bd22dcd666932,11753218746714843442
Non-Recyclable/Non-Recyclable/ceramic_product/Glass-Before-After.jpg,Glass-Before-After.jpg,Non-Recyclable,8b93c0e0c67b37e2,10057594464483620834
Non-Recyclable/Non-Recyclable/ceramic_product/Glass-Recycling-Process-InContent.png,Glass-Recycling-Process-InContent.png,Non-Recyclable,d82353f28663cd0f,15574384237479185679
Non-Recyclable/Non-Recyclable/ceramic_product/Glass-recycling.jpg,Glass-recycling.jpg,Non-Recyclable,c3dfb620d12e454b,14114200009267103051
Non-Recyclable/Non-Recyclable/ceramic_product/Glass.jpg,Glass.jpg,Non-Recyclable,e0555d6129af3533,16164929109408822579
Non-Recyclable/Non-Recyclable/ceramic_product/How-to-Dispose-of-Broken-Glass-Shards.png,How-to-Dispose-of-Broken-Glass-Shards.png,Non-Recyclable,bd92c647ccc93493,13660198631448851603
Non-Recyclable/Non-Recyclable/ceramic_product/How-to-dispose-of-broken-glass-Cover.webp,How-to-dispose-of-broken-glass-Cover.webp,Non-Recyclable,f08bcf3099e662c9,17333175398512878281
Non-Recyclable/Non-Recyclable/ceramic_product/IMG_3214.JPG.jpg,IMG_3214.JPG.jpg,Non-Recyclable,c9065f5c4437b8da,14485370101369911514
Non-Recyclable/Non-Recyclable/ceramic_product/ImageForNews_59851_16615112202202141.jpg,ImageForNews_59851_16615112202202141.jpg,Non-Recyclable,fb948e780de611b1,18128271046353490353
Non-Recyclable/Non-Recyclable/ceramic_product/Is-Recycling-Glass-Worth-It.jpg,Is-Recycling-Glass-Worth-It.jpg,Non-Recyclable,91431f27617c5c37,10467244212938890295
Non-Recyclable/Non-Recyclable/ceramic_product/J-152-019-thumb-1600x900---3890.jpg,J-152-019-thumb-1600x900---3890.jpg,Non-Recyclable,ea96c551cc5a2778,16903915206493218680
Non-Recyclable/Non-Recyclable/ceramic_product/Kintsugi-Card.png,Kintsugi-Card.png,Non-Recyclable,a14996b7c9266759,11621986029504194393
Non-Recyclable/Non-Recyclable/ceramic_product/LZSBWTVMZFLHTBPVKNOIAGPNEY.jpg,LZSBWTVMZFLHTBPVKNOIAGPNEY.jpg,Non-Recyclable,9e3a674c2672c539,11401538983402063161
Non-Recyclable/Non-Recyclable/ceramic_product/Photo-Waste-Recycled-glass-lifecycle.png,Photo-Waste-Recycled-glass-lifecycle.png,Non-Recyclable,d94d0f5adc4a3709,15658188362354407177
Non-Recyclable/Non-Recyclable/ceramic_product/Recycle-Disposal.png,Recycle-Disposal.png,Non-Recyclable,9ec0e139990ee7d2,11439390691018336210
Non-Recyclable/Non-Recyclable/ceramic_product/Recycled-glass-tile.jpg,Recycled-glass-tile.jpg,Non-Recyclable,fc83428329f38737,18195460050618910519
Non-Recyclable/Non-Recyclable/ceramic_product/Tea-Bowl2-1024x739.jpg,Tea-Bowl2-1024x739.jpg,Non-Recyclable,e5cd92d2d8929c3a,16559052839185456186
Non-Recyclable/Non-Recyclable/ceramic_product/Turn-a-Broken-Porcelain-Vase-into-an-Art-Piece-with-3D-Printing-Pen_FacFox-1.jpg,Turn-a-Broken-Porcelain-Vase-into-an-Art-Piece-with-3D-Printing-Pen_FacFox-1.jpg,Non-Recyclable,f2c91e16e9f120ce,17494547311260410062
Non-Recyclable/Non-Recyclable/ceramic_product/WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-Living-2-scaled.jpg,WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-Living-2-scaled.jpg,Non-Recyclable,e2e80fa5dc2e20de,16350335652206616798
Non-Recyclable/Non-Recyclable/ceramic_product/WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-design.jpg,WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-design.jpg,Non-Recyclable,fa1b846691e0f0db,18022143909922140379
Non-Recyclable/Non-Recyclable/ceramic_product/Your-Complete-Guide-to-Safely-Disposing-of-Broken-Glass-1-y8t9a48ynxihx5k9r33im8.jpg,Your-Complete-Guide-to-Safely-Disposing-of-Broken-Glass-1-y8t9a48ynxihx5k9r33im8.jpg,Non-Recyclable,ca5e88f0037595d7,14582243207903811031
Non-Recyclable/Non-Recyclable/ceramic_product/_118448907_154c85b8-47e0-4a98-8dd6-37e588315d9d.jpg,_118448907_154c85b8-47e0-4a98-8dd6-37e588315d9d.jpg,Non-Recyclable,b6d00a3931f729d3,13173040150826396115
Non-Recyclable/Non-Recyclable/ceramic_product/amic-tiles-floor-family-quarrel-irritation-broken-dishes-for-happiness-photo.jpg,amic-tiles-floor-family-quarrel-irritation-broken-dishes-for-happiness-photo.jpg,Non-Recyclable,c850935bcd6d7a92,14434198828220250770
Non-Recyclable/Non-Recyclable/ceramic_product/arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.jpg,arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.jpg,Non-Recyclable,838e30ada7b58c37,9479567788062641207
Non-Recyclable/Non-Recyclable/ceramic_product/bdv-db-05.jpg,bdv-db-05.jpg,Non-Recyclable,dd346263daca3187,15939473162182996359
Non-Recyclable/Non-Recyclable/ceramic_product/better-kintsugi-kumai.jpg,better-kintsugi-kumai.jpg,Non-Recyclable,c3b23795922f4c33,14101394498792672307
Non-Recyclable/Non-Recyclable/ceramic_product/blue-crystalline-kintsugi-vase-2a.jpg,blue-crystalline-kintsugi-vase-2a.jpg,Non-Recyclable,fb93d11e4b68e424,18128062853140767780
Non-Recyclable/Non-Recyclable/ceramic_product/blue-vase-badly-broken.jpg,blue-vase-badly-broken.jpg,Non-Recyclable,b4d899b54c7eaa06,13031334525748029958
Non-Recyclable/Non-Recyclable/ceramic_product/bouke-de-vries-broken-ceramics-sculptures-kintsugi-designboom-8.jpg,bouke-de-vries-broken-ceramics-sculptures-kintsugi-designboom-8.jpg,Non-Recyclable,e5f88ac66c399998,16571147413733611928
Non-Recyclable/Non-Recyclable/ceramic_product/bowl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-lying-flat-85817560.jpg,bowl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-lying-flat-85817560.jpg,Non-Recyclable,eaeb94a51892369b,16927787061204891291
Non-Recyclable/Non-Recyclable/ceramic_product/breaking_glass_blog_banner.jpg,breaking_glass_blog_banner.jpg,Non-Recyclable,9261f59be1e06a36,10547981852136729142
Non-Recyclable/Non-Recyclable/ceramic_product/broken-bottles-4-1024x818.jpg,broken-bottles-4-1024x818.jpg,Non-Recyclable,87e8622c2d56eacd,9793185331595897549
Non-Recyclable/Non-Recyclable/ceramic_product/broken-bottles.jpg,broken-bottles.jpg,Non-Recyclable,f1cec58f9860392d,17424081228870465837
Non-Recyclable/Non-Recyclable/ceramic_product/broken-ceramic-glass-which-damaged-260nw-1420943837.jpg,broken-ceramic-glass-which-damaged-260nw-1420943837.jpg,Non-Recyclable,c8179b48b51bcb17,14418163468628380439
Non-Recyclable/Non-Recyclable/ceramic_product/broken-chinese-ceramic-vase-on-white-background-CR2H8C.jpg,broken-chinese-ceramic-vase-on-white-background-CR2H8C.jpg,Non-Recyclable,b2b749c90e8e33c3,12877842787370677187
Non-Recyclable/Non-Recyclable/ceramic_product/broken-glass-mosaic-tile-decoration-in-park-guell-barcelona-spain-1017069073.jpg,broken-glass-mosaic-tile-decoration-in-park-guell-barcelona-spain-1017069073.jpg,Non-Recyclable,edad14e249c96a9c,17126367920092965532
Non-Recyclable/Non-Recyclable/ceramic_product/broken-glass-mosaic-tiles-bench-as-ceramic-art-in-park-guell-barcelona-spain-2B6HY56.jpg,broken-glass-mosaic-tiles-bench-as-ceramic-art-in-park-guell-barcelona-spain-2B6HY56.jpg,Non-Recyclable,83d7579530ba30b6,9500158237240602806
Non-Recyclable/Non-Recyclable/ceramic_product/broken-glass-separated-by-color-and-prepared-for-recycling-at-a-glass-CC88DY.jpg,broken-glass-separated-by-color-and-prepared-for-recycling-at-a-glass-CC88DY.jpg,Non-Recyclable,eed836aa51a149f2,17210566081138215410
Non-Recyclable/Non-Recyclable/ceramic_product/broken-glass-waste-and-disposal-drawing_csp79427295.jpg,broken-glass-waste-and-disposal-drawing_csp79427295.jpg,Non-Recyclable,ba639313c79c684b,13430740226911529035
Non-Recyclable/Non-Recyclable/ceramic_product/broken-plastic-glass-ceramic-trash-polluting-rocky-shoreline-lake-washington-close-up-166216643.jpg,broken-plastic-glass-ceramic-trash-polluting-rocky-shoreline-lake-washington-close-up-166216643.jpg,Non-Recyclable,f441788474a3af79,17600481329028509561
Non-Recyclable/Non-Recyclable/ceramic_product/broken20mug.png,broken20mug.png,Non-Recyclable,c66b39946892e733,14297584751590172467
Non-Recyclable/Non-Recyclable/ceramic_product/c7c78ff954653f5d1aa71fc29f6ed604.jpg,c7c78ff954653f5d1aa71fc29f6ed604.jpg,Non-Recyclable,be72a5a129d55728,13723213126161487656
Non-Recyclable/Non-Recyclable/ceramic_product/colored-glass-pieces.jpg,colored-glass-pieces.jpg,Non-Recyclable,9e41e56ee13e4037,11403647995866923063
Non-Recyclable/Non-Recyclable/ceramic_product/colorful-broken-glass-pottery-on-260nw-1532128616.jpg,colorful-broken-glass-pottery-on-260nw-1532128616.jpg,Non-Recyclable,8714f06d8313fd4e,9733669047795711310
Non-Recyclable/Non-Recyclable/ceramic_product/de-bowl-in-the-shape-of-a-star-at-the-bottom-of-the-bowl-melted-broken-glass.jpg,de-bowl-in-the-shape-of-a-star-at-the-bottom-of-the-bowl-melted-broken-glass.jpg,Non-Recyclable,eab7d1e48e5a4819,16913217705184217113
Non-Recyclable/Non-Recyclable/ceramic_product/depositphotos_234468602-stock-photo-collage-tile-decoration-broken-glass.jpg,depositphotos_234468602-stock-photo-collage-tile-decoration-broken-glass.jpg,Non-Recyclable,d194215f17181f7b,15101732142773182331
Non-Recyclable/Non-Recyclable/ceramic_product/depositphotos_8204577-stock-photo-broken-bottle.jpg,depositphotos_8204577-stock-photo-broken-bottle.jpg,Non-Recyclable,8601ade79a8a65be,9656190286300865982
Non-Recyclable/Non-Recyclable/ceramic_product/dishes-not-recyclable.jpg,dishes-not-recyclable.jpg,Non-Recyclable,a8ebd61421cd4ee3,12172057799853690595
Non-Recyclable/Non-Recyclable/ceramic_product/drop-coffee-by-roar-studio-dubai_dezeen_2364_col_hero1-852x479.jpg,drop-coffee-by-roar-studio-dubai_dezeen_2364_col_hero1-852x479.jpg,Non-Recyclable,d1956817e02b7fa8,15102091377211309992
Non-Recyclable/Non-Recyclable/ceramic_product/e-clay-broken-ceramic-jug-waste-handmade-plasticine-isolated-white-163744973.jpg,e-clay-broken-ceramic-jug-waste-handmade-plasticine-isolated-white-163744973.jpg,Non-Recyclable,f8e8047d938dc2b3,17935590453395964595
Non-Recyclable/Non-Recyclable/ceramic_product/e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12318.jpg,e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12318.jpg,Non-Recyclable,ef65d08f901a0f72,17250423262729080690
Non-Recyclable/Non-Recyclable/ceramic_product/e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.jpg,e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.jpg,Non-Recyclable,ee1fb1e0913ec0c5,17158628683372478661
Non-Recyclable/Non-Recyclable/ceramic_product/f81b7221c3c8ec31c91a739838b342e1--mosaic-tray-mosaic-tables.jpg,f81b7221c3c8ec31c91a739838b342e1--mosaic-tray-mosaic-tables.jpg,Non-Recyclable,803871a13b1e57ef,9239259572846090223
Non-Recyclable/Non-Recyclable/ceramic_product/fd315fee1ce664f215b7fc517d259bde.jpg,fd315fee1ce664f215b7fc517d259bde.jpg,Non-Recyclable,e4a5f91989b292ce,16475848699884507854
Non-Recyclable/Non-Recyclable/ceramic_product/file-20221102-45064-bw9n55.jpg,file-20221102-45064-bw9n55.jpg,Non-Recyclable,b0ccc7639836ec63,12739776676493716579
Non-Recyclable/Non-Recyclable/ceramic_product/glass-disposal.jpeg,glass-disposal.jpeg,Non-Recyclable,c4d9b47cd38c7483,14184566949598229635
Non-Recyclable/Non-Recyclable/ceramic_product/glass-for-recycling.jpg,glass-for-recycling.jpg,Non-Recyclable,f3c6b9198631cd31,17565930915881930033
Non-Recyclable/Non-Recyclable/ceramic_product/glass-waste-stock-image_csp12318466.jpg,glass-waste-stock-image_csp12318466.jpg,Non-Recyclable,824ded1cf74bf840,9389421506801170496
Non-Recyclable/Non-Recyclable/ceramic_product/granby-workshop-assemble-ceramics-design_dezeen_2364_col_5-852x852.jpg,granby-workshop-assemble-ceramics-design_dezeen_2364_col_5-852x852.jpg,Non-Recyclable,af9dca038566a6cc,12654492644452771532
Non-Recyclable/Non-Recyclable/ceramic_product/granby-workshop-waste-ceramics-design_dezeen_2364_sq-1.jpg,granby-workshop-waste-ceramics-design_dezeen_2364_sq-1.jpg,Non-Recyclable,fe5e205a9589968d,18329123106872465037
Non-Recyclable/Non-Recyclable/ceramic_product/granbyware2.jpg,granbyware2.jpg,Non-Recyclable,ca007c592cbbf935,14555770718105893173
Non-Recyclable/Non-Recyclable/ceramic_product/guide-glass-brokenglass.jpg,guide-glass-brokenglass.jpg,Non-Recyclable,ee94d9c0934f3638,17191605098708416056
Non-Recyclable/Non-Recyclable/ceramic_product/handmade-old-clay-pottery-ceramics-picture_csp21200013.jpg,handmade-old-clay-pottery-ceramics-picture_csp21200013.jpg,Non-Recyclable,aa86a672895b6337,12287691644187927351
Non-Recyclable/Non-Recyclable/ceramic_product/hong-kong-august-01-a-mix-of-broken-glass-shattered-ceramics-building-HKCCMG.jpg,hong-kong-august-01-a-mix-of-broken-glass-shattered-ceramics-building-HKCCMG.jpg,Non-Recyclable,e1cd46d40e931de6,16270738905351003622
Non-Recyclable/Non-Recyclable/ceramic_product/how_to_creatively_use_the_broken_coffee_mugs.jpg,how_to_creatively_use_the_broken_coffee_mugs.jpg,Non-Recyclable,944ce7701331df27,10686170484387733287
Non-Recyclable/Non-Recyclable/ceramic_product/hq720.jpg,hq720.jpg,Non-Recyclable,b04b6b5d68cc9725,12703365222862984997
Non-Recyclable/Non-Recyclable/ceramic_product/image-asset.jpeg,image-asset.jpeg,Non-Recyclable,aded52c629121b79,12532764349088013177
Non-Recyclable/Non-Recyclable/ceramic_product/kintsugi-art-japanese-broken-pottery.jpeg,kintsugi-art-japanese-broken-pottery.jpeg,Non-Recyclable,d68378cf619a3519,15457331178156733721
Non-Recyclable/Non-Recyclable/ceramic_product/kintsugi-hero.jpg,kintsugi-hero.jpg,Non-Recyclable,b70a9adcc14389bd,13189524731633830333
Non-Recyclable/Non-Recyclable/ceramic_product/kintsugi-portata.png,kintsugi-portata.png,Non-Recyclable,9db078d56ac6619c,11362714717870514588
Non-Recyclable/Non-Recyclable/ceramic_product/kintsugi_2048x2048.jpg,kintsugi_2048x2048.jpg,Non-Recyclable,ea9a94e5c1419f17,16904987865799302935
Non-Recyclable/Non-Recyclable/ceramic_product/lacey-williams-175638-unsplash-1024x595.jpg,lacey-williams-175638-unsplash-1024x595.jpg,Non-Recyclable,ddf148da227f3304,15992643853488173828
Non-Recyclable/Non-Recyclable/ceramic_product/largepreview.png,largepreview.png,Non-Recyclable,aff0d30f699750c0,12677865014197440704
Non-Recyclable/Non-Recyclable/ceramic_product/letsbeclear-glass-jp-dd3_original.jpg,letsbeclear-glass-jp-dd3_original.jpg,Non-Recyclable,af91320fc5e4c9cc,12650947871586437580
Non-Recyclable/Non-Recyclable/ceramic_product/maxresdefault.jpg,maxresdefault.jpg,Non-Recyclable,da259c48a272e3f3,15719141910183601139
Non-Recyclable/Non-Recyclable/ceramic_product/maxresdefault2.jpg,maxresdefault2.jpg,Non-Recyclable,e1b56a56a16b6266,16264022549626315366
Non-Recyclable/Non-Recyclable/ceramic_product/mosaic-china-crafts.jpg,mosaic-china-crafts.jpg,Non-Recyclable,bc0892f3a746f195,13549241054125289877
Non-Recyclable/Non-Recyclable/ceramic_product/msw-small.jpg,msw-small.jpg,Non-Recyclable,ff6cc0939b380e4c,18405297517353242188
Non-Recyclable/Non-Recyclable/ceramic_product/new_guide_available_for_fractography_of_ceramics_and_glasses.jpg,new_guide_available_for_fractography_of_ceramics_and_glasses.jpg,Non-Recyclable,d08211ba67bb6eb4,15024590799163322036
Non-Recyclable/Non-Recyclable/ceramic_product/nish-gray_glaze2C_gold_lacquer_-_Ethnological_Museum2C_Berlin_-_DSC02061.JPG.jpg,nish-gray_glaze2C_gold_lacquer_-_Ethnological_Museum2C_Berlin_-_DSC02061.JPG.jpg,Non-Recyclable,afd02dc0139fc35c,12668676054779413340
Non-Recyclable/Non-Recyclable/ceramic_product/original.jpg,original.jpg,Non-Recyclable,cb90b6aa4d9e88b6,14668424828908636342
Non-Recyclable/Non-Recyclable/ceramic_product/p037kb0l.jpg,p037kb0l.jpg,Non-Recyclable,d696691b650d3636,15462661937003574838
Non-Recyclable/Non-Recyclable/ceramic_product/plastic_bag_contamination_.gif,plastic_bag_contamination_.gif,Non-Recyclable,8d784333de2fc10b,10193971646603182347
Non-Recyclable/Non-Recyclable/ceramic_product/plate-blue-broken-cemetery.jpg,plate-blue-broken-cemetery.jpg,Non-Recyclable,c7f878e7c58c1234,14409399944618971700
Non-Recyclable/Non-Recyclable/ceramic_product/plate-smashed-blue-glass.jpg,plate-smashed-blue-glass.jpg,Non-Recyclable,e5981a4b8d30f39e,16544002142939181982
Non-Recyclable/Non-Recyclable/ceramic_product/r-broken-ceramic-vase-green-bottle-dandellions-remains-of-the-paint-old-wood.jpg,r-broken-ceramic-vase-green-bottle-dandellions-remains-of-the-paint-old-wood.jpg,Non-Recyclable,d3f36ecc6190c469,15272672585432745065
Non-Recyclable/Non-Recyclable/ceramic_product/recycled-glass-powder-500x500.jpg,recycled-glass-powder-500x500.jpg,Non-Recyclable,e63751535938acac,16588817170863533228
Non-Recyclable/Non-Recyclable/ceramic_product/recycled-glass.jpg,recycled-glass.jpg,Non-Recyclable,a961b21ef3349723,12205232311149827875
Non-Recyclable/Non-Recyclable/ceramic_product/recycling-06-00026-g001.png,recycling-06-00026-g001.png,Non-Recyclable,c666f307b9489bb0,14296381281633082288
Non-Recyclable/Non-Recyclable/ceramic_product/recycling-glass.jpg,recycling-glass.jpg,Non-Recyclable,ccf472073edd8286,14768554453499740806
Non-Recyclable/Non-Recyclable/ceramic_product/repurpose-china.jpg,repurpose-china.jpg,Non-Recyclable,cae6991935b79151,14620541573859348817
Non-Recyclable/Non-Recyclable/ceramic_product/rritory-india-feb-a-beautiful-pattern-of-bird-made-with-waste-and-2284142049.jpg,rritory-india-feb-a-beautiful-pattern-of-bird-made-with-waste-and-2284142049.jpg,Non-Recyclable,8a9b7c9770c670a5,9987713588498165925
Non-Recyclable/Non-Recyclable/ceramic_product/shards-of-broken-pottery-CFKKAG.jpg,shards-of-broken-pottery-CFKKAG.jpg,Non-Recyclable,d88b67847af425b1,15603679152651380145
Non-Recyclable/Non-Recyclable/ceramic_product/shutterstock_1805501278-1.jpg,shutterstock_1805501278-1.jpg,Non-Recyclable,bdc2c00f6f3c32c3,13673702591173505731
Non-Recyclable/Non-Recyclable/ceramic_product/stock-photo-broken-ceramic-glass-which-is-damaged-by-transportation-1425982577.jpg,stock-photo-broken-ceramic-glass-which-is-damaged-by-transportation-1425982577.jpg,Non-Recyclable,911f49d126b6e5c3,10457158022424094147
Non-Recyclable/Non-Recyclable/ceramic_product/stock-photo-broken-ceramics-dishes-in-wall-background-stock-images-214036360.jpg,stock-photo-broken-ceramics-dishes-in-wall-background-stock-images-214036360.jpg,Non-Recyclable,ac53b50ecb5f805a,12417467672736792666
Non-Recyclable/Non-Recyclable/ceramic_product/the-old-broken-glass-cup-D8GBJ9.jpg,the-old-broken-glass-cup-D8GBJ9.jpg,Non-Recyclable,ba9a45853cc3789e,13446136076020447390
Non-Recyclable/Non-Recyclable/ceramic_product/tion-broken-glass-mosaic-broken-ceramic-tiles-as-crazy-background-for-paving.jpg,tion-broken-glass-mosaic-broken-ceramic-tiles-as-crazy-background-for-paving.jpg,Non-Recyclable,d6c5086c471f5f58,15475784955671306072
Non-Recyclable/Non-Recyclable/ceramic_product/trash17_wide-9ef04671bfc0a0abd41c2950e6652fa098890b95-s1100-c50.jpg,trash17_wide-9ef04671bfc0a0abd41c2950e6652fa098890b95-s1100-c50.jpg,Non-Recyclable,f0150f6aeb60991f,17299750495503554847
Non-Recyclable/Non-Recyclable/ceramic_product/tures-of-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-14.jpg,tures-of-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-14.jpg,Non-Recyclable,b9c6c6191b3cc764,13386604753538828132
Non-Recyclable/Non-Recyclable/ceramic_product/turn-broken-ceramics-800x800.jpg,turn-broken-ceramics-800x800.jpg,Non-Recyclable,b1c2c0b86ebc4977,12809012188559460727
Non-Recyclable/Non-Recyclable/ceramic_product/ulptures-of-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries.jpg,ulptures-of-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries.jpg,Non-Recyclable,b3ce8e396926c623,12956449555219924515
Non-Recyclable/Non-Recyclable/ceramic_product/why-does-ceramic-break-glass.jpg,why-does-ceramic-break-glass.jpg,Non-Recyclable,874a2db55ab4364b,9748654600330950219
Non-Recyclable/Non-Recyclable/ceramic_product/wl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-placed-front-85817408.jpg,wl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-placed-front-85817408.jpg,Non-Recyclable,be3ec1e04dc50e96,13708607484883963542
Non-Recyclable/Non-Recyclable/ceramic_product/woman-repairing-broken-pottery-kintsugi-royalty-free-image-1680030784.jpg,woman-repairing-broken-pottery-kintsugi-royalty-free-image-1680030784.jpg,Non-Recyclable,d83126cb1de33963,15578275239872903523
Non-Recyclable/Non-Recyclable/ceramic_product/woman_sort_recycle_glass_bin.jpg,woman_sort_recycle_glass_bin.jpg,Non-Recyclable,e6caf6360aa9c945,16630375285986543941
Non-Recyclable/Non-Recyclable/diapers/-baby-nappies-diapers-waste-dirty-diapers-trash-bag-disposing-used-239559297.jpg,-baby-nappies-diapers-waste-dirty-diapers-trash-bag-disposing-used-239559297.jpg,Non-Recyclable,bfc0508bef96c894,13817132218722994324
Non-Recyclable/Non-Recyclable/diapers/-garbage-pail-disposing-of-used-baby-nappies-environmental-impact-2084386903.jpg,-garbage-pail-disposing-of-used-baby-nappies-environmental-impact-2084386903.jpg,Non-Recyclable,d4aa6fd4e82fc0a8,15324183642300727464
Non-Recyclable/Non-Recyclable/diapers/-shadow-with-clipping-path-plastic-trash-can-overfilled-with-nappies-2B6X2H7.jpg,-shadow-with-clipping-path-plastic-trash-can-overfilled-with-nappies-2B6X2H7.jpg,Non-Recyclable,b99e16e142e14ec7,13375153100082466503
Non-Recyclable/Non-Recyclable/diapers/-table-group-disposable-diapers-arranged-over-white-changing-table-145294479.jpg,-table-group-disposable-diapers-arranged-over-white-changing-table-145294479.jpg,Non-Recyclable,bcc4589ac7d949c5,13602094196366854597
Non-Recyclable/Non-Recyclable/diapers/05_5d6dfe6d-8164-49c4-951c-11cf82c8d19b.jpg,05_5d6dfe6d-8164-49c4-951c-11cf82c8d19b.jpg,Non-Recyclable,e4bb99929964e568,16481936116210263400
Non-Recyclable/Non-Recyclable/diapers/1-s2.0-S0921344919304549-ga1.jpg,1-s2.0-S0921344919304549-ga1.jpg,Non-Recyclable,8672d9d8d307e41b,9688045273704031259
Non-Recyclable/Non-Recyclable/diapers/1-uv-fs5l01nzvbxmtbuhwvw.jpeg,1-uv-fs5l01nzvbxmtbuhwvw.jpeg,Non-Recyclable,a4e4e4d25b3a83da,11881873309035037658
Non-Recyclable/Non-Recyclable/diapers/1.jpg,1.jpg,Non-Recyclable,95da6824b46b6576,10798057563429234038
Non-Recyclable/Non-Recyclable/diapers/100-cotton-huggies-advanced-ultra-absorbent-disposable-baby-diapers-pants-103.jpg,100-cotton-huggies-advanced-ultra-absorbent-disposable-baby-diapers-pants-103.jpg,Non-Recyclable,c0ed69d22ed837e0,13901883976212559840
